FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,OFFSET,MANUAL ID,DURATION
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,73.17972789115646,Hafferia-fortis,1.8479591836734692
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,87.16768707482993,Hafferia-fortis,1.5927891156462586
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,96.168231292517,Hafferia-fortis,1.7087755102040816
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,107.88285714285716,Hafferia-fortis,1.6391836734693876
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,114.09972789115646,Hafferia-fortis,2.126326530612245
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,124.28333333333332,Hafferia-fortis,2.288707482993197
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,127.7861224489796,Hafferia-fortis,1.6391836734693876
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,137.38979591836735,Hafferia-fortis,1.685578231292517
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,141.79727891156463,Hafferia-fortis,1.6391836734693876
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,147.9909523809524,Hafferia-fortis,1.6623809523809523
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,155.43727891156462,Hafferia-fortis,1.5927891156462586
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,171.30421768707484,Hafferia-fortis,9.294285714285714
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,185.19938775510204,Hafferia-fortis,5.234761904761905
./Mixed_Bird/,Hafferia-fortis-27835.wav,0.0,205.84489795918367,44100.0,199.04816326530613,Hafferia-fortis,2.056734693877551
./Mixed_Bird/,Sicalis-flaveola-83762.wav,0.0,24.58122448979592,44100.0,1.8248979591836731,Sicalis-flaveola,12.797074829931972
./Mixed_Bird/,Sicalis-flaveola-83762.wav,0.0,24.58122448979592,44100.0,14.931360544217688,Sicalis-flaveola,8.435986394557823
./Mixed_Bird/,Catamenia-homochroa-344367.wav,0.0,49.571995464852606,44100.0,3.0775510204081638,Catamenia-homochroa,2.590272108843537
./Mixed_Bird/,Catamenia-homochroa-344367.wav,0.0,49.571995464852606,44100.0,6.232380952380953,Catamenia-homochroa,4.817210884353742
./Mixed_Bird/,Catamenia-homochroa-344367.wav,0.0,49.571995464852606,44100.0,12.170884353741496,Catamenia-homochroa,12.240340136054424
./Mixed_Bird/,Catamenia-homochroa-344367.wav,0.0,49.571995464852606,44100.0,24.419047619047618,Catamenia-homochroa,11.614013605442176
./Mixed_Bird/,Catamenia-homochroa-344367.wav,0.0,49.571995464852606,44100.0,38.5925850340136,Catamenia-homochroa,8.505578231292517
./Mixed_Bird/,Myrmotherula-brachyura-394449.wav,0.0,13.844897959183674,44100.0,0.7795238095238095,Myrmotherula-brachyura,5.532380952380953
./Mixed_Bird/,Myrmotherula-brachyura-394449.wav,0.0,13.844897959183674,44100.0,7.013492063492064,Myrmotherula-brachyura,5.601904761904762
./Mixed_Bird/,Todirostrum-cinereum-231283.wav,0.0,43.56,44100.0,6.696326530612245,Todirostrum-cinereum,1.5231972789115646
./Mixed_Bird/,Todirostrum-cinereum-231283.wav,0.0,43.56,44100.0,12.147687074829932,Todirostrum-cinereum,1.5463945578231293
./Mixed_Bird/,Todirostrum-cinereum-231283.wav,0.0,43.56,44100.0,15.441700680272108,Todirostrum-cinereum,1.569591836734694
./Mixed_Bird/,Todirostrum-cinereum-231283.wav,0.0,43.56,44100.0,18.132585034013605,Todirostrum-cinereum,1.5927891156462586
./Mixed_Bird/,Todirostrum-cinereum-231283.wav,0.0,43.56,44100.0,23.58394557823129,Todirostrum-cinereum,4.933197278911565
./Mixed_Bird/,Todirostrum-cinereum-231283.wav,0.0,43.56,44100.0,29.24408163265306,Todirostrum-cinereum,1.5231972789115646
./Mixed_Bird/,Dacnis-cayana-278933.wav,0.0,55.22285714285714,44100.0,8.18095238095238,Dacnis-cayana,1.6159863945578232
./Mixed_Bird/,Dacnis-cayana-278933.wav,0.0,55.22285714285714,44100.0,27.04034013605442,Dacnis-cayana,1.5231972789115646
./Mixed_Bird/,Dacnis-cayana-278933.wav,0.0,55.22285714285714,44100.0,49.58809523809524,Dacnis-cayana,1.5231972789115646
./Mixed_Bird/,Tringa-melanoleuca-211818.wav,0.0,43.80734693877551,44100.0,0.0,Tringa-melanoleuca,5.575034013605443
./Mixed_Bird/,Tringa-melanoleuca-211818.wav,0.0,43.80734693877551,44100.0,5.745238095238095,Tringa-melanoleuca,1.9639455782312925
./Mixed_Bird/,Tringa-melanoleuca-211818.wav,0.0,43.80734693877551,44100.0,24.627823129251706,Tringa-melanoleuca,1.9639455782312925
./Mixed_Bird/,Tringa-melanoleuca-211818.wav,0.0,43.80734693877551,44100.0,40.146802721088434,Tringa-melanoleuca,2.822244897959184
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,3.216734693877551,Sclerurus-albigularis,1.5231972789115646
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,6.348367346938775,Sclerurus-albigularis,9.8278231292517
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,16.230408163265306,Sclerurus-albigularis,5.907482993197279
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,24.442244897959185,Sclerurus-albigularis,1.5231972789115646
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,26.553197278911565,Sclerurus-albigularis,2.75265306122449
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,32.90925170068027,Sclerurus-albigularis,1.5927891156462586
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,35.99448979591837,Sclerurus-albigularis,2.126326530612245
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,44.57748299319728,Sclerurus-albigularis,1.7783673469387755
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,50.95673469387755,Sclerurus-albigularis,1.8943537414965987
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,53.949183673469385,Sclerurus-albigularis,3.773333333333333
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,64.71272108843537,Sclerurus-albigularis,3.402176870748299
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,68.58666666666667,Sclerurus-albigularis,3.0078231292517006
./Mixed_Bird/,Sclerurus-albigularis-74173.wav,0.0,79.22938775510204,44100.0,73.8060544217687,Sclerurus-albigularis,4.422857142857143
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,8.134557823129251,Akletos-melanoceps,2.7062585034013606
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,16.50877551020408,Akletos-melanoceps,2.4510884353741496
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,20.730680272108845,Akletos-melanoceps,1.5
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,28.107414965986397,Akletos-melanoceps,2.6366666666666667
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,55.27142857142857,Akletos-melanoceps,1.5
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,57.54476190476191,Akletos-melanoceps,1.5
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,74.36278911564627,Akletos-melanoceps,1.7087755102040816
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,90.60088435374148,Akletos-melanoceps,2.381496598639456
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,102.6634693877551,Akletos-melanoceps,1.80156462585034
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,117.92727891156464,Akletos-melanoceps,1.5927891156462586
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,144.99850340136055,Akletos-melanoceps,1.5231972789115646
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,151.02979591836734,Akletos-melanoceps,1.7319727891156462
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,187.7278911564626,Akletos-melanoceps,4.933197278911565
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,193.0168707482993,Akletos-melanoceps,1.5231972789115646
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,194.9422448979592,Akletos-melanoceps,1.6391836734693876
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,196.82122448979592,Akletos-melanoceps,1.5463945578231293
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,202.2029931972789,Akletos-melanoceps,2.822244897959184
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,205.12585034013603,Akletos-melanoceps,3.1934013605442177
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,209.18537414965985,Akletos-melanoceps,9.155102040816326
./Mixed_Bird/,Akletos-melanoceps-27856.wav,0.0,226.37714285714284,44100.0,221.2247619047619,Akletos-melanoceps,3.031020408163265
./Mixed_Bird/,Sporophila-caerulescens-236277.wav,0.0,32.711995464852606,44100.0,0.0851020408163265,Sporophila-caerulescens,8.088027210884354
./Mixed_Bird/,Sporophila-caerulescens-236277.wav,0.0,32.711995464852606,44100.0,9.340816326530613,Sporophila-caerulescens,16.253469387755104
./Mixed_Bird/,Sporophila-caerulescens-236277.wav,0.0,32.711995464852606,44100.0,26.854761904761904,Sporophila-caerulescens,3.866122448979592
./Mixed_Bird/,Sporophila-caerulescens-236277.wav,0.0,32.711995464852606,44100.0,30.79829931972789,Sporophila-caerulescens,1.9136961451247163
./Mixed_Bird/,Chloroceryle-aenea-484396.wav,0.0,11.23265306122449,44100.0,0.7114285714285714,Chloroceryle-aenea,5.86108843537415
./Mixed_Bird/,Euchrepomis-humeralis-152502.wav,0.0,19.80081632653061,44100.0,2.033673469387755,Euchrepomis-humeralis,3.031020408163265
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,0.6186394557823129,Odontophorus-speciosus,1.5231972789115646
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,5.745238095238095,Odontophorus-speciosus,2.381496598639456
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,8.482517006802722,Odontophorus-speciosus,1.5
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,12.008503401360544,Odontophorus-speciosus,2.0335374149659864
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,28.153809523809525,Odontophorus-speciosus,1.685578231292517
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,32.70047619047619,Odontophorus-speciosus,4.353265306122449
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,49.05455782312925,Odontophorus-speciosus,2.9614285714285717
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,64.17918367346938,Odontophorus-speciosus,2.543877551020408
./Mixed_Bird/,Odontophorus-speciosus-197039.wav,0.0,77.4791836734694,44100.0,74.71074829931973,Odontophorus-speciosus,2.543877551020408
./Mixed_Bird/,Micropygia-schomburgkii-278963.wav,0.0,71.00081632653061,44100.0,34.34748299319728,Micropygia-schomburgkii,2.3119047619047617
./Mixed_Bird/,Micropygia-schomburgkii-278963.wav,0.0,71.00081632653061,44100.0,36.71360544217687,Micropygia-schomburgkii,2.6366666666666667
./Mixed_Bird/,Micropygia-schomburgkii-278963.wav,0.0,71.00081632653061,44100.0,50.65517006802721,Micropygia-schomburgkii,2.288707482993197
./Mixed_Bird/,Micropygia-schomburgkii-278963.wav,0.0,71.00081632653061,44100.0,54.15795918367347,Micropygia-schomburgkii,1.8943537414965987
./Mixed_Bird/,Sporophila-schistacea-61914.wav,0.0,10.004897959183673,44100.0,0.0,Sporophila-schistacea,1.2603401360544215
./Mixed_Bird/,Cymbilaimus-sanctaemariae-222167.wav,0.0,54.97199546485261,44100.0,1.0129931972789117,Cymbilaimus-sanctaemariae,11.567619047619049
./Mixed_Bird/,Cymbilaimus-sanctaemariae-222167.wav,0.0,54.97199546485261,44100.0,13.516326530612243,Cymbilaimus-sanctaemariae,7.925646258503401
./Mixed_Bird/,Cymbilaimus-sanctaemariae-222167.wav,0.0,54.97199546485261,44100.0,25.78768707482993,Cymbilaimus-sanctaemariae,7.484897959183673
./Mixed_Bird/,Cymbilaimus-sanctaemariae-222167.wav,0.0,54.97199546485261,44100.0,33.303605442176874,Cymbilaimus-sanctaemariae,1.6623809523809523
./Mixed_Bird/,Cymbilaimus-sanctaemariae-222167.wav,0.0,54.97199546485261,44100.0,39.89163265306122,Cymbilaimus-sanctaemariae,8.946326530612245
./Mixed_Bird/,Cymbilaimus-sanctaemariae-222167.wav,0.0,54.97199546485261,44100.0,49.286530612244896,Cymbilaimus-sanctaemariae,5.685464852607709
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,0.0,Synallaxis-rutilans,4.600748299319728
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,4.86374149659864,Synallaxis-rutilans,1.7551700680272109
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,7.206666666666667,Synallaxis-rutilans,1.871156462585034
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,10.755850340136057,Synallaxis-rutilans,3.819727891156463
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,15.163333333333334,Synallaxis-rutilans,2.056734693877551
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,18.178979591836736,Synallaxis-rutilans,1.6159863945578232
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,21.40340136054422,Synallaxis-rutilans,3.796530612244898
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,25.346938775510203,Synallaxis-rutilans,5.443537414965986
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,33.69795918367347,Synallaxis-rutilans,18.318027210884352
./Mixed_Bird/,Synallaxis-rutilans-56757.wav,0.0,56.37224489795919,44100.0,52.11659863945578,Synallaxis-rutilans,2.8686394557823127
./Mixed_Bird/,Myiothlypis-bivittata-452.wav,0.0,12.09469387755102,44100.0,0.0,Myiothlypis-bivittata,8.753061224489796
./Mixed_Bird/,Myiozetetes-similis-493192.wav,0.0,17.711020408163265,44100.0,7.601020408163265,Myiozetetes-similis,1.5231972789115646
./Mixed_Bird/,Setopagis-parvula-437673.wav,0.0,25.943990929705212,44100.0,1.6393197278911564,Setopagis-parvula,2.6366666666666667
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,5.907619047619048,Knipolegus-hudsoni,1.7319727891156462
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,17.90061224489796,Knipolegus-hudsoni,2.126326530612245
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,28.780136054421767,Knipolegus-hudsoni,1.7551700680272109
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,41.840204081632656,Knipolegus-hudsoni,1.9639455782312925
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,60.83877551020408,Knipolegus-hudsoni,1.7319727891156462
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,65.36224489795919,Knipolegus-hudsoni,1.7551700680272109
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,81.66993197278912,Knipolegus-hudsoni,1.569591836734694
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,105.07598639455782,Knipolegus-hudsoni,1.5463945578231293
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,125.83755102040816,Knipolegus-hudsoni,1.9175510204081632
./Mixed_Bird/,Knipolegus-hudsoni-30857.wav,0.0,147.06938775510204,44100.0,130.61619047619047,Knipolegus-hudsoni,3.05421768707483
./Mixed_Bird/,Panyptila-cayennensis-95620.wav,0.0,33.462857142857146,44100.0,0.0,Panyptila-cayennensis,3.742448979591837
./Mixed_Bird/,Panyptila-cayennensis-95620.wav,0.0,33.462857142857146,44100.0,5.606054421768707,Panyptila-cayennensis,12.913061224489796
./Mixed_Bird/,Panyptila-cayennensis-95620.wav,0.0,33.462857142857146,44100.0,22.632857142857144,Panyptila-cayennensis,2.381496598639456
./Mixed_Bird/,Panyptila-cayennensis-95620.wav,0.0,33.462857142857146,44100.0,29.73122448979592,Panyptila-cayennensis,1.5
./Mixed_Bird/,Neoctantes-niger-258522.wav,0.0,27.16734693877551,44100.0,5.745238095238095,Neoctantes-niger,3.170204081632653
./Mixed_Bird/,Neoctantes-niger-258522.wav,0.0,27.16734693877551,44100.0,19.36204081632653,Neoctantes-niger,1.5
./Mixed_Bird/,Neoctantes-niger-258522.wav,0.0,27.16734693877551,44100.0,25.857278911564627,Neoctantes-niger,1.3100680272108844
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,0.0,Chiroxiphia-boliviana,6.688503401360544
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,6.858707482993197,Chiroxiphia-boliviana,2.427891156462585
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,19.222857142857144,Chiroxiphia-boliviana,2.3119047619047617
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,22.284897959183677,Chiroxiphia-boliviana,1.5927891156462586
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,24.187074829931973,Chiroxiphia-boliviana,3.05421768707483
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,29.38326530612245,Chiroxiphia-boliviana,1.940748299319728
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,41.49224489795918,Chiroxiphia-boliviana,2.75265306122449
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,46.52605442176871,Chiroxiphia-boliviana,4.00530612244898
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,50.65517006802721,Chiroxiphia-boliviana,3.378979591836735
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,59.93408163265306,Chiroxiphia-boliviana,1.5231972789115646
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,62.32340136054422,Chiroxiphia-boliviana,2.4046938775510203
./Mixed_Bird/,Chiroxiphia-boliviana-30214.wav,0.0,85.56,44100.0,68.888231292517,Chiroxiphia-boliviana,5.025986394557823
./Mixed_Bird/,Ramphocaenus-sticturus-91665.wav,0.0,21.34204081632653,44100.0,9.78156462585034,Ramphocaenus-sticturus,1.569591836734694
./Mixed_Bird/,Thraupis-sayaca-396332.wav,0.0,7.262040816326531,44100.0,0.0851020408163265,Thraupis-sayaca,7.176938775510204
./Mixed_Bird/,Vireo-leucophrys-3158.wav,0.0,23.013877551020407,44100.0,0.0,Vireo-leucophrys,17.637619047619047
./Mixed_Bird/,Vireo-leucophrys-3158.wav,0.0,23.013877551020407,44100.0,20.70748299319728,Vireo-leucophrys,2.306394557823129
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,0.0,Polioptila-plumbea,2.512993197278912
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,3.100748299319728,Polioptila-plumbea,2.915034013605442
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,7.160272108843538,Polioptila-plumbea,2.8918367346938774
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,10.709455782312926,Polioptila-plumbea,2.8686394557823127
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,15.209727891156463,Polioptila-plumbea,2.7294557823129253
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,21.38020408163265,Polioptila-plumbea,2.242312925170068
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,28.061020408163262,Polioptila-plumbea,3.750136054421769
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,32.282925170068026,Polioptila-plumbea,2.915034013605442
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,37.10795918367347,Polioptila-plumbea,6.371428571428571
./Mixed_Bird/,Polioptila-plumbea-199649.wav,0.0,58.331428571428575,44100.0,44.29911564625851,Polioptila-plumbea,14.032312925170068
./Mixed_Bird/,Zimmerius-cinereicapilla-258671.wav,0.0,36.70204081632653,44100.0,1.036190476190476,Zimmerius-cinereicapilla,1.569591836734694
./Mixed_Bird/,Zimmerius-cinereicapilla-258671.wav,0.0,36.70204081632653,44100.0,2.9847619047619047,Zimmerius-cinereicapilla,6.023469387755102
./Mixed_Bird/,Zimmerius-cinereicapilla-258671.wav,0.0,36.70204081632653,44100.0,9.943945578231292,Zimmerius-cinereicapilla,3.796530612244898
./Mixed_Bird/,Zimmerius-cinereicapilla-258671.wav,0.0,36.70204081632653,44100.0,14.977755102040817,Zimmerius-cinereicapilla,3.95891156462585
./Mixed_Bird/,Zimmerius-cinereicapilla-258671.wav,0.0,36.70204081632653,44100.0,20.081156462585035,Zimmerius-cinereicapilla,5.049183673469388
./Mixed_Bird/,Zimmerius-cinereicapilla-258671.wav,0.0,36.70204081632653,44100.0,27.713061224489795,Zimmerius-cinereicapilla,7.577687074829932
./Mixed_Bird/,Oreopholus-ruficollis-450026.wav,0.0,12.173061224489796,44100.0,2.540793650793651,Oreopholus-ruficollis,3.493015873015873
./Mixed_Bird/,Oreopholus-ruficollis-450026.wav,0.0,12.173061224489796,44100.0,6.712222222222223,Oreopholus-ruficollis,1.615873015873016
./Mixed_Bird/,Oreopholus-ruficollis-450026.wav,0.0,12.173061224489796,44100.0,9.655396825396826,Oreopholus-ruficollis,1.615873015873016
./Mixed_Bird/,Klais-guimeti-120130.wav,0.0,35.01598639455782,44100.0,17.877414965986393,Klais-guimeti,1.9639455782312925
./Mixed_Bird/,Eupetomena-macroura-216140.wav,0.0,6.335986394557823,44100.0,0.2474829931972789,Eupetomena-macroura,3.170204081632653
./Mixed_Bird/,Calidris-pusilla-354719.wav,0.0,46.05598639455782,44100.0,12.28687074829932,Calidris-pusilla,3.1470068027210885
./Mixed_Bird/,Calidris-pusilla-354719.wav,0.0,46.05598639455782,44100.0,40.33238095238095,Calidris-pusilla,3.425374149659864
./Mixed_Bird/,Helicolestes-hamatus-188118.wav,0.0,52.84571428571429,44100.0,7.972176870748299,Helicolestes-hamatus,1.5927891156462586
./Mixed_Bird/,Helicolestes-hamatus-188118.wav,0.0,52.84571428571429,44100.0,26.437210884353743,Helicolestes-hamatus,1.5
./Mixed_Bird/,Hydropsalis-maculicaudus-20887.wav,0.0,29.048163265306123,44100.0,2.5672108843537416,Hydropsalis-maculicaudus,1.5927891156462586
./Mixed_Bird/,Hydropsalis-maculicaudus-20887.wav,0.0,29.048163265306123,44100.0,5.350884353741496,Hydropsalis-maculicaudus,1.5231972789115646
